num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,actor_2_facebook_likes,movie_facebook_likes,score_class,,
260,123,0,4000,15962471,79892,7243,619,887,0,0,,
40,101,58,12000,14942422,14226,14008,60,975,555,0,,
102,102,19,13000,14967182,27305,14463,284,530,604,0,,
371,114,171,6000,18996755,145270,7099,322,382,54000,1,,
49,107,124,636,14375181,8692,3374,126,631,754,0,,
335,87,0,13000,20999103,139114,24770,245,11000,15000,1,,
86,103,65,11000,14448589,19364,12566,128,944,835,0,,
40,99,0,782,14358033,17365,2125,66,658,630,0,,
242,122,0,326,33201661,534262,809,1314,326,39000,1,,
70,91,29,976,14018364,17722,3974,111,799,849,0,,
135,103,14,865,13395939,43442,3639,146,826,0,0,,
125,107,42,875,20113965,15231,1702,66,596,0,1,,
54,106,22,2000,13376506,10413,4327,111,642,579,0,,
104,101,37,2000,13208023,17309,4262,388,886,612,0,,
157,109,80,14000,13838130,35990,20503,157,4000,0,0,,
159,110,118,11000,5773519,28618,12876,91,1000,11000,0,,
78,89,0,1000,9652000,46205,3096,147,627,0,0,,
88,100,92,1000,12081447,7794,4103,25,760,866,1,,
32,119,5,521,7000000,2933,1883,70,372,328,0,,
75,83,7,2000,10431220,24216,4024,162,577,401,0,,
219,108,22,12000,10326062,121432,14127,310,2000,10000,1,,
83,102,39,1000,6114237,19986,2664,207,1000,892,0,,
53,93,18,3000,4835968,4821,4123,82,545,158,0,,
61,84,8,545,4777007,15130,1149,98,248,565,0,,
308,107,0,11000,3675072,190132,11623,801,372,15000,1,,
70,91,48,61,18438149,30842,222,93,46,0,0,,
41,94,0,795,511920,2458,2449,26,754,211,0,,
224,115,180,1000,10640645,28429,1686,110,535,0,0,,
66,93,13,15000,652526,20201,15638,187,460,823,0,,
253,105,154,884,80050171,186982,2288,491,617,0,1,,
79,107,34,11000,7564000,54650,13821,223,922,12000,0,,
94,101,47,499,876671,22010,504,90,3,0,1,,
77,111,0,1000,2869369,65474,2612,211,970,0,1,,
106,113,31,5000,128978,22897,6267,61,755,0,1,,
30,112,44,1000,77231,3322,2115,32,580,265,0,,
488,126,584,11000,4563029,181472,12286,514,557,58000,1,,
63,90,10,1000,48468407.53,15790,3243,40,559,0,1,,
42,93,23,2000,463730,3789,5240,39,894,89,0,,
118,98,295,720,50693162,136580,2630,545,581,15000,1,,
44,159,50,218,6498000,62756,554,410,133,21000,1,,
214,107,124,152,63411478,114925,568,234,142,13000,1,,
110,102,36,747,42640890,32412,1930,184,452,0,0,,
187,106,357,23000,144512310,272227,45327,988,14000,14000,1,,
370,87,13000,940,35287788,73886,4774,165,925,25000,1,,
276,119,0,2000,25335935,242599,2853,1594,505,14000,1,,
76,110,534,865,5881504,5917,2972,50,534,177,0,,
95,125,44,593,60000000,49934,2329,224,542,0,0,,
211,113,88,22000,29802761,46480,36009,115,13000,12000,0,,
160,150,610,755,626809,36894,2172,105,643,0,1,,
97,108,72,982,127214072,83786,4251,392,935,0,0,,
174,96,126,18000,88915214,163665,22436,169,957,9000,1,,
23,93,36,592,30400000,17810,2176,73,516,478,0,,
103,100,0,12000,85570368,44885,18291,107,2000,478,0,,
98,118,18,1000,75668868,60504,6427,249,946,0,1,,
273,122,0,643,6594136,24557,943,111,290,13000,1,,
279,120,508,21000,58700247,95367,36062,260,11000,33000,1,,
22,60,686.509212,23000,48468407.53,38383,25160,86,967,0,1,,
4,88,0,76,48468407.53,2169,196,18,47,0,0,,
65,146,278,18000,50668906,76016,20516,265,584,0,1,,
98,115,150,970,39177215,30667,3770,234,919,0,0,,
116,123,7,931,40334024,44168,2912,216,754,989,0,,
76,94,99,598,71038190,23473,3552,123,557,8000,0,,
106,102,43,308,24044532,19686,1440,180,285,689,0,,
55,98,11,854,22770864,8433,2765,85,543,168,0,,
172,133,2000,40000,18653746,137722,42344,638,903,0,1,,
47,118,150,24000,17305211,14066,24547,75,210,352,0,,
107,105,65,628,16991902,34592,1265,191,316,0,0,,
323,109,304,940,47536959,86955,3277,275,906,12000,1,,
37,129,0,12000,10300000,17859,16237,89,1000,911,1,,
297,109,0,957,13782838,258078,1757,911,163,23000,1,,
302,127,123,14000,41997790,125305,17551,343,924,39000,0,,
38,118,11,37,6482195,9740,74,81,12,389,0,,
31,110,49,1000,623374,4757,2120,67,569,474,0,,
118,90,27,13000,7871693,52908,15494,102,2000,0,1,,
546,144,0,378,16377274,105144,427,405,18,27000,1,,
21,97,2,4000,48468407.53,6691,4900,28,476,366,0,,
86,130,39,2000,9589875,16673,5162,45,898,0,1,,
194,112,5,17000,34912982,55617,19974,266,1000,14000,0,,
437,133,0,13000,109712885,146708,15106,362,597,70000,1,,
378,150,0,10000,92173235,280228,14296,420,4000,29000,1,,
170,110,52,10000,41102171,57266,13396,89,2000,14000,0,,
341,96,1000,24000,60338891,248468,36093,545,11000,0,1,,
139,96,3,18000,48006503,28109,18178,110,82,0,0,,
393,123,2000,26000,26903709,312629,37206,475,10000,83000,1,,
224,188,0,786,22450975,241030,1906,1437,625,13000,1,,
203,107,0,13000,44867349,75347,14483,176,642,0,0,,
148,110,11,2000,46813366,39440,4882,83,756,15000,0,,
131,113,188,11000,72279690,17948,14209,86,680,0,1,,
350,122,308,17000,191449475,348007,44060,1535,12000,19000,0,,
129,116,415,18000,71026631,98899,20970,394,669,0,1,,
40,93,10,789,68208190,60572,2986,144,744,0,0,,
289,118,43,740,150368971,316671,3425,301,707,35000,1,,
14,115,35,463,48468407.53,4387,599,21,35,240,0,,
72,93,84,551,50129186,38399,1874,218,284,0,1,,
89,121,883,180,55500000,48636,762,214,172,0,0,,
265,101,38,496,50213619,139184,1272,243,390,12000,0,,
54,107,188,11000,42019483,6069,13904,33,641,0,0,,
126,124,287,9000,23360779,31113,10838,212,1000,852,0,,
110,109,473,14000,26183197,38348,16611,135,919,0,0,,
138,105,488,15000,20991497,39778,44037,172,14000,11000,0,,
31,130,0,2000,13052741,8531,3968,57,912,591,1,,
95,127,96,746,14378353,12375,2393,194,602,846,1,,
267,114,101,12000,33037754,75864,19904,197,3000,23000,0,,
175,106,487,685,12339633,220591,1942,641,485,17000,1,,
63,95,31,944,2954405,1977,2928,64,886,133,0,,
85,81,16,541,30105968,8860,2268,45,521,279,0,,
44,95,0,1000,37788228,15046,4537,80,812,638,0,,
334,108,480,14000,277313371,583341,17623,626,839,24000,1,,
78,105,25,461,2126511,21912,615,45,79,12000,1,,
199,95,116,45000,205399422,181225,47203,784,645,0,1,,
186,126,13000,920,251188924,269033,2725,817,549,12000,1,,
77,102,596,877,1068392,3865,3497,53,794,2000,0,,
68,121,503,808,144731527,128010,1446,136,277,0,1,,
261,129,102,768,255950375,223127,3389,420,734,38000,1,,
5,43,686.509212,778,48468407.53,2185,2255,30,618,0,0,,
122,88,0,2000,112692062,84325,4499,205,843,0,0,,
340,106,91,18000,117528646,353442,18669,387,464,31000,1,,
493,110,1000,13000,171031347,240962,25964,724,12000,36000,1,,
208,109,64,11000,124732962,286178,23923,631,11000,0,1,,
134,143,338,12000,82300000,63330,16007,405,664,0,0,,
275,120,91,4000,134455175,97664,5826,232,904,17000,0,,
120,128,17000,22000,79100000,127503,24006,261,1000,0,1,,
144,123,126,18000,81159365,191470,25661,278,5000,0,1,,
332,129,0,492,110008260,94241,1450,309,392,25000,0,,
104,105,8,1000,67962333,33887,2689,160,358,919,0,,
116,162,333,14000,78651430,142067,15912,457,1000,0,1,,
177,138,161,18000,64604977,414219,19129,625,398,11000,1,,
127,100,31,947,63939454,61321,2968,217,742,0,0,,
83,90,0,19000,63826569,32416,23504,138,957,0,0,,
97,108,79,900,60054449,61018,1715,140,759,0,0,,
256,101,0,40000,26505000,149285,42918,668,852,10000,1,,
225,109,763,812,61280963,79877,2474,677,551,0,0,,
83,132,130,29000,56876365,125219,29265,244,130,0,0,,
160,123,130,826,59699513,20827,2259,136,638,0,1,,
191,87,14,11000,54132596,53786,16571,211,4000,0,0,,
74,109,19,1000,52277485,32370,4231,196,762,0,1,,
238,109,87,15000,55802754,270228,20956,194,3000,41000,1,,
177,92,89,17000,55291815,28041,17860,111,329,0,0,,
405,125,102,15000,83299761,117719,19809,306,2000,39000,1,,
61,202,0,18000,48169908,63923,20143,156,848,0,1,,
285,134,0,529,67523385,104005,1050,248,130,18000,0,,
124,88,12,49000,49474048,31191,53370,120,1000,0,0,,
164,92,148,978,45802315,119974,2184,169,593,0,1,,
120,91,42,49000,43792641,32157,52566,119,838,913,0,,
90,75,221,11000,57651794,40651,13125,209,970,0,0,,
120,98,30,944,43894863,25883,4879,262,940,0,0,,
117,147,179,40000,41954997,225122,56014,234,14000,0,1,,
226,100,545,14000,39532308,198701,17902,1138,2000,0,1,,
223,120,365,887,76600000,105446,3876,321,770,11000,1,,
193,104,1000,24000,39692139,84131,41701,400,15000,0,0,,
228,103,212,15000,40687294,107772,16249,398,552,0,0,,
360,109,487,20000,37553932,304318,34011,463,10000,52000,1,,
148,104,16,1000,37481242,40654,3356,97,700,0,0,,
128,112,42,969,39026186,48019,2371,153,826,13000,0,,
3,60,686.509212,897,48468407.53,1641,3438,11,637,265,1,,
46,95,19,1000,33422806,30771,2643,164,691,0,0,,
40,102,23,288,48468407.53,16323,677,91,257,0,1,,
63,102,133,2000,33423521,53115,5443,282,1000,0,0,,
193,150,2000,396,32519322,497946,1075,761,338,21000,1,,
208,122,117,40000,31598308,124765,41636,541,1000,0,1,,
122,101,308,446,37617947,8143,966,203,224,0,1,,
228,108,174,730,32048809,94456,2178,576,716,0,0,,
212,98,0,20000,33987757,168314,28027,903,8000,12000,1,,
392,137,16000,29000,37304950,102728,36258,279,6000,16000,1,,
208,112,192,1000,30691439,86205,3185,232,915,5000,0,,
137,101,48,775,30307804,43991,3001,695,541,0,0,,
119,103,81,2000,30669413,105478,4722,291,683,0,0,,
195,101,40,2000,28687835,40964,3612,245,648,0,0,,
95,112,37,3000,26494611,48621,5709,239,874,0,1,,
100,111,24,591,48468407.53,38017,2603,247,488,12000,0,,
164,102,0,939,25266129,54346,3592,358,854,0,0,,
211,101,357,907,25863915,28257,2471,151,445,11000,0,,
91,155,16000,18000,25078937,31751,19689,216,461,0,1,,
44,93,8,22000,48468407.53,16193,24154,57,1000,0,0,,
97,109,24,287,28995450,19230,855,59,175,0,0,,
32,140,0,436,24276500,17124,1394,68,263,949,1,,
270,108,251,826,20981633,78256,2351,492,716,0,0,,
89,96,13,11000,22913677,47800,17292,244,1000,0,0,,
219,123,15,10000,34531832,44788,13371,138,979,23000,1,,
180,106,309,327,28064226,65044,561,173,73,13000,0,,
93,76,2,1000,19447478,15788,1908,80,766,538,0,,
173,107,161,21000,19389454,54643,22974,335,826,0,1,,
121,82,82,1000,25871834,52052,3266,173,642,0,0,,
298,109,90,1000,19692608,63548,2073,134,412,0,0,,
158,99,0,1000,19294901,26126,2535,325,573,0,0,,
248,91,192,23000,20275446,95274,24669,178,1000,20000,1,,
155,87,98,472,34507079,34948,1679,118,328,0,0,,
105,125,159,3000,18306166,28130,3142,215,61,0,1,,
224,118,138,26000,17609982,90046,28479,141,968,17000,0,,
129,98,12,4000,16831505,51842,9330,173,4000,0,0,,
101,92,16,3000,17596256,12399,6327,84,1000,0,0,,
145,93,0,465,48468407.53,11482,1361,82,351,0,0,,
57,116,170,14000,48468407.53,23351,14744,178,192,0,0,,
227,92,0,11000,14998070,41170,32875,298,10000,0,0,,
13,115,468,605,14587732,4795,1290,39,367,452,0,,
171,120,52,553,18317151,55630,1082,200,214,0,1,,
119,111,529,18000,11405825,28542,19805,208,826,0,1,,
44,94,10,694,13264986,12077,1668,162,605,433,0,,
188,100,212,2000,10991381,44931,5890,100,1000,0,1,,
166,101,57,1000,10268846,31918,1947,142,603,0,0,,
584,139,0,11000,13303319,136367,13021,975,1000,39000,1,,
67,91,85,635,10076136,11512,1352,141,316,471,0,,
233,109,453,1000,10499968,47498,1458,212,206,10000,0,,
112,102,241,13000,7659747,14962,14165,204,891,704,0,,
151,103,189,3000,7948159,48999,6563,280,967,0,0,,
63,83,12,2000,11631245,15015,5022,113,826,494,0,,
335,123,0,23000,10137502,77394,23031,195,22,24000,1,,
24,101,31,690,6448817,2189,1993,31,457,0,0,,
147,117,0,883,7458269,70698,3611,196,883,9000,1,,
51,60,686.509212,2000,48468407.53,70568,3823,105,729,20000,1,,
10,114,503,2000,4651977,10410,4334,71,864,892,1,,
12,330,138,848,4496583,23181,3227,129,674,6000,1,,
50,121,55,1000,2221994,11747,3125,99,1000,561,0,,
149,114,0,548,6592103,28584,1005,232,298,675,0,,
24,156,278,695,48468407.53,9852,1573,55,279,0,1,,
28,135,22,837,1877179,4885,1508,25,541,262,1,,
95,148,0,3,630779,11101,5,159,2,633,1,,
288,148,0,30,5100937,68885,50,127,9,29000,1,,
10,109,596,621,48468407.53,2138,1980,15,525,677,0,,
58,93,18,4000,48468407.53,28848,5377,76,820,0,0,,
140.194272,107.201074,194,970,48468407.53,219,3874,272.770808,856,26,1,,
297,113,47,988,102413606,310903,1783,524,149,38000,1,,
90,91,31,1000,10214013,23072,1564,89,249,0,0,,
56,139,17000,554,32000000,36267,1068,150,382,0,1,,
274,96,0,20000,10139254,190990,24640,915,1000,23000,1,,
68,102,3,372,11227940,8367,1274,94,248,120,0,,
98,96,165,12000,183125,36914,14978,86,774,0,0,,
256,101,6000,6,15081783,85589,13,144,3,0,1,,
117,128,88,989,37432299,50041,3386,116,970,23000,1,,
107,109,7,40000,10654581,45497,52621,260,9000,1000,0,,
52,114,46,818,6543194,3740,1778,61,649,314,0,,
135,105,125,18000,13101142,23916,23122,50,2000,0,0,,
211,141,56,113,8324748,21223,301,108,98,13000,1,,
57,195,631,635,48468407.53,16255,2291,127,631,0,1,,
81,138,0,10000,141340178,181879,14619,319,2000,0,1,,
107,101,43,2000,51758599,27580,5942,232,1000,742,0,,
100,99,67,826,117559438,66941,1790,148,436,1000,0,,
60,85,0,324,4091,4265,369,16,15,0,0,,
195,89,21,614,21426805,49312,843,211,150,0,0,,
121,99,35,3000,35057332,45394,4863,72,594,19000,1,,
285,105,160,852,34014398,115649,2604,1033,521,4000,0,,
103,97,10,18000,28927720,22220,18688,181,223,463,0,,
192,140,36,669,33682273,124242,2114,622,403,4000,1,,
90,118,41,722,4280577,50919,2859,114,580,0,1,,
258,94,132,26000,17120019,83097,27759,134,828,12000,1,,
56,124,179,11000,8406264,24826,13093,175,617,783,0,,
197,134,37,11000,309125409,681857,13649,647,1000,14000,1,,
254,113,197,165,10955425,62770,391,396,107,0,0,,
299,124,335,14000,34180954,189812,14504,370,388,15000,1,,
163,98,136,1000,17225675,62198,4151,139,945,0,0,,
152,97,4000,22000,173381405,147597,43354,395,11000,21000,1,,
53,123,226,3000,104632573,63839,5975,118,941,0,0,,
67,99,32,773,81150692,20219,2916,100,664,0,0,,
88,101,503,13000,60328558,61396,18734,159,1000,11000,1,,
163,92,100,678,80197993,65551,1729,441,635,0,0,,
371,131,176,722,169076745,218711,3229,485,655,27000,1,,
418,107,133,17000,101470202,310540,38751,669,11000,97000,1,,
131,103,9,826,50041732,54390,3004,398,724,0,0,,
98,129,88,22000,48814909,89424,36069,224,9000,0,1,,
119,107,34,23000,57744720,46961,31529,132,4000,0,0,,
133,89,16,49000,21784432,37493,74181,108,22000,0,0,,
88,113,14,918,37911876,19671,3500,47,845,0,0,,
522,93,0,15000,54696902,379462,16034,571,491,56000,1,,
43,120,155,344,36733909,38949,2054,112,242,0,1,,
224,98,541,8000,35063732,164608,10938,383,912,10000,0,,
122,105,0,716,99462,11347,1843,28,648,5000,1,,
56,142,14000,16000,48468407.53,25193,20201,217,1000,2000,0,,
75,98,61,649,32701088,10018,1400,108,579,0,1,,
441,96,0,10000,31493782,186606,12754,1125,917,0,1,,
163,87,255,26000,43095600,156267,29050,340,1000,0,0,,
63,107,0,29000,18636537,69197,29743,216,165,0,0,,
90,90,29,638,17848322,18771,961,102,160,702,0,,
163,121,17000,12000,16640210,53028,13040,382,368,0,1,,
197,119,238,1000,13763130,87768,2925,187,561,12000,0,,
93,107,26,889,10956379,21506,3274,364,618,0,0,,
15,110,278,3000,4357000,5176,3864,30,359,350,0,,
260,100,35,12000,22525921,60596,32094,158,10000,13000,0,,
18,75,10,3000,3562749,5600,7394,49,2000,643,1,,
70,132,0,13000,2899970,8039,16878,161,898,625,1,,
183,105,0,845,1304837,21481,2355,175,552,559,0,,
12,93,0,330,48468407.53,3088,1073,31,239,290,0,,
261,289,0,11000,78800000,450676,25313,983,10000,19000,1,,
167,102,8,839,17797316,50523,2961,113,730,0,0,,
42,143,65,975,82528097,30230,2223,154,345,0,1,,
130,113,34,10000,14268533,17319,10910,100,877,0,0,,
66,161,521,11000,87100000,52339,12518,200,920,0,1,,
449,138,0,18000,93749203,264047,20952,491,984,64000,1,,
121,126,43,244,62700000,69534,1008,294,202,0,0,,
536,99,0,13000,59073773,475518,15082,644,1000,149000,1,,
135,101,96,12000,24185781,30339,13811,268,495,0,1,,
74,103,155,687,53133888,50389,1440,136,151,0,0,,
168,118,40,2000,44983704,81866,4045,510,702,0,1,,
464,116,176,783,118099659,69790,2097,1211,370,62000,0,,
204,99,0,26000,58879132,66123,40312,219,12000,28000,0,,
96,105,188,848,72077000,62986,3439,150,808,0,1,,
223,113,252,539,170684505,172080,813,1017,151,0,1,,
112,93,221,12000,163479795,161858,26760,289,11000,0,0,,
142,108,6,3000,145096820,200260,7872,431,1000,0,0,,
166,74,487,15000,191796233,623757,19046,391,1000,0,1,,
114,116,101,18000,121248145,260981,20966,373,946,0,1,,
214,104,23,17000,125014030,145852,18322,164,359,32000,1,,
126,106,12,11000,11854694,14281,17560,64,3000,0,1,,
157,120,132,33000,115648585,160776,54877,402,18000,0,1,,
104,135,323,826,122012643,143696,2575,241,692,0,1,,
304,132,304,15000,116631310,87665,20035,323,1000,41000,1,,
191,92,43,989,114324072,185338,4730,392,939,0,1,,
55,99,188,1000,113502246,96607,3696,125,1000,5000,1,,
59,90,176,531,108360000,160321,2203,178,461,0,0,,
108,111,0,11000,108244774,94049,13645,301,995,0,0,,
50,103,37,944,105444419,31817,3143,117,893,0,0,,
216,127,21000,11000,100125340,1023511,22678,1080,11000,39000,1,,
472,112,662,2000,115646235,531737,2639,1262,433,22000,1,,
89,87,47,19000,85416609,58906,20097,186,542,0,1,,
229,138,16000,616,90135191,338415,1942,935,541,12000,1,,
268,132,16000,16000,100422786,482064,28830,1106,11000,14000,1,,
145,103,11000,22000,106694016,123940,24333,337,979,0,1,,
177,123,415,33000,64286,396396,34495,1111,638,57000,1,,
175,111,98,2000,76806312,124501,2978,154,805,0,0,,
131,102,23,1000,79566871,31760,4516,140,1000,0,0,,
41,78,0,971,76501438,8146,4527,49,844,181,0,,
30,132,0,769,74787599,12549,1936,109,713,883,1,,
57,133,380,12000,66528842,112175,26388,329,11000,11000,1,,
391,108,655,24000,83813460,270238,35209,452,10000,19000,1,,
217,125,729,442,65010106,107557,1556,612,344,0,1,,
452,98,129,303,66359959,184641,337,326,18,81000,1,,
589,119,0,23000,66468315,428916,37387,667,13000,75000,1,,
61,87,129,979,64172251,19079,2911,122,891,602,0,,
79,91,108,405,66600000,94435,1185,182,368,5000,1,,
234,100,64,11000,63536011,34258,19420,178,7000,0,0,,
253,118,89,15000,62877175,217507,16758,325,975,0,1,,
51,44,686.509212,971,48468407.53,42746,3418,257,741,0,1,,
123,109,309,1000,74484168,109894,2740,340,654,0,1,,
145,99,5,2000,60269340,34079,6930,97,1000,0,0,,
65,114,0,970,60033780,18973,2860,162,631,0,0,,
152,89,56,11000,58715510,79094,13794,129,826,0,0,,
94,95,65,506,58156435,37479,1266,152,316,0,0,,
119,98,56,3000,56044241,122187,6742,339,2000,0,0,,
487,94,11000,617,56816662,301149,1289,509,204,78000,1,,
121,85,7,14000,64238770,19547,18795,64,3000,0,0,,
147,124,47,40000,52937130,198066,43453,426,1000,13000,1,,
85,131,43,18000,52799004,28942,19815,223,652,0,0,,
98,107,0,12000,55210049,43743,14710,293,664,0,0,,
39,99,13,1000,51432423,15074,3679,72,889,1000,0,,
43,83,88,3000,51109400,76850,4767,85,459,1000,0,,
108,131,46,1000,50300000,68565,2943,300,439,0,0,,
209,85,9,567,56068547,98160,1145,307,269,0,1,,
131,126,98,18000,53680848,167967,18726,243,631,20000,1,,
73,102,7,984,49186871,12570,2910,86,934,771,0,,
316,123,456,19000,50921738,192930,20499,581,1000,12000,1,,
159,105,56,898,53021560,74630,1026,156,60,13000,1,,
63,125,0,939,45645204,39306,1748,119,255,0,1,,
162,92,101,971,44328238,25484,6137,189,860,13000,0,,
267,77,13000,40000,53337608,188785,60683,467,16000,0,1,,
95,118,0,696,42643187,34910,2577,145,663,0,1,,
478,121,777,455,46875468,196217,1467,461,221,59000,1,,
305,124,845,15000,52418902,147128,16881,277,1000,44000,1,,
397,99,0,2000,42057340,158354,5642,691,1000,11000,1,,
214,112,43,11000,42478175,93767,15327,209,2000,34000,1,,
82,111,23,3000,41407470,43378,9638,292,3000,0,1,,
138,107,209,2000,42385520,47297,4059,86,594,16000,0,,
69,104,134,585,40118420,26066,1165,216,495,0,0,,
253,113,395,8000,40137776,186977,8362,529,189,13000,1,,
304,113,171,430,39568996,138435,814,527,72,0,1,,
634,95,246,26000,42043633,277172,29551,986,821,66000,1,,
111,86,82,869,38232624,88518,3854,409,759,0,0,,
77,126,102,22000,38413606,54042,23866,215,581,0,1,,
120,101,343,581,38122105,112669,2373,226,571,0,1,,
63,102,0,13000,38747385,49349,15308,165,854,0,1,,
417,111,456,157,40247512,159198,257,438,33,38000,1,,
9,60,686.509212,971,48468407.53,3322,3295,30,805,0,1,,
