Col1,Col2,Col3,Col6,Col7,Col8,Col10,Col13,Col15
1,8,44,1374465,52958,75114,60051,6920,0
1,8,38,18920,33817,24322,21650,8558,0
1,8,50,1617321,47037,18285,16535,3519,0
1,8,66,156663,4909,4259,4233,955,0
1,8,63,125230,95810,29291,10678,3358,0
1,8,66,3248,17841,18017,12676,5312,0
1,8,66,162452,44008,10264,7839,1350,0
1,8,78,19383,13506,6378,8807,3503,0
1,8,80,786812,109321,2456,19561,4896,0
1,8,63,170130,25589,7852,5959,1279,0
1,8,47,207063,174768,6728,3294,1020,0
1,8,27,1145101,146245,23246,11548,1359,0
1,8,27,112230,64074,8485,17630,2801,0
1,8,29,118621,72018,48652,22858,3544,0
1,8,41,183549,23158,7141,1815,1339,0
1,8,44,151265,61828,8435,27537,1975,0
1,8,38,350254,162015,57185,109372,2809,0
1,8,44,15788,20524,3973,24555,3659,0
1,8,48,383530,75086,15187,12355,2473,0
1,8,40,396165,70248,13522,6516,951,0
1,8,60,13522,18615,15946,46023,6267,0
1,8,56,233412,14929,2643,2636,1106,0
1,8,57,186293,62070,14083,8531,2276,0
1,8,63,289187,143081,58089,10927,4668,0
1,8,53,384974,54058,25348,17614,13463,0
1,8,57,1002152,85199,17410,14633,5122,0
1,8,60,1369428,226275,27017,17107,31195,0
1,8,56,1634775,118718,21991,20479,10638,0
1,8,48,121604,232989,20739,40821,3738,0
1,8,38,214019,148796,5248,24562,3375,0
1,8,47,201510,7992,371,2421,1943,0
1,8,54,134628,8172,26906,11216,772,0
1,8,50,636959,154509,33959,4543,1359,0
1,8,60,13616,34338,13276,11278,1866,0
1,8,54,539726,98278,25745,26156,3405,0
1,8,38,1614292,617620,46736,14981,16128,0
1,8,61,6173,19099,28169,49413,5709,0
1,8,47,709143,62862,8347,3195,1062,0
1,8,44,271025,57894,7734,37899,6932,0
1,8,57,27779,48641,18467,14669,6511,0
1,8,41,125186,172910,37087,8631,1794,0
1,8,51,740811,91707,22144,45031,4098,0
1,8,43,175087,40327,4886,19822,796,0
1,8,43,6959,47628,7815,27018,5392,0
1,8,40,95188,39089,8328,5741,701,0
1,8,37,337142,168046,167106,54418,1723,0
1,8,41,1389303,113531,7829,26661,8809,0
1,8,26,178446,67138,8323,4107,1457,0
1,8,29,109040,27732,1479,5630,1944,0
1,8,47,404300,97056,16983,21354,26063,0
1,8,35,116250,62396,10202,4768,737,0
1,8,56,100551,7516,4219,3759,2083,0
1,8,64,305614,29697,2367,10763,1035,0
1,8,47,249937,29379,7911,2266,377,0
1,8,57,287597,39715,32710,22446,4284,0
1,8,37,230301,30275,28153,10717,355,0
1,8,37,168428,8886,3875,6801,1564,0
1,8,40,709085,101682,41424,8024,2115,0
1,8,26,122749,217854,4226,44969,2404,0
1,8,41,31183,16790,4677,18304,3965,0
1,8,30,215271,248068,50106,42342,2800,0
1,9,53,403430,155083,7694,6698,7651,0
1,9,56,1619109,166001,225973,147785,38597,0
1,9,51,722810,40881,56938,48430,5837,0
1,9,43,426931,85782,19188,5614,14406,0
1,9,48,1209979,284540,56163,17799,25322,0
1,9,40,931031,125057,11779,7071,3412,0
1,9,51,91403,44133,28967,46492,9050,0
1,9,64,370930,40281,9100,15434,5362,0
1,9,64,595261,132020,127231,20198,7542,0
1,9,88,4983,16815,12826,24387,12453,0
1,9,61,462899,165679,19697,23221,2762,0
1,9,60,69291,58523,79125,42507,3809,0
1,9,57,2028056,90073,10979,48866,7735,0
1,9,51,126272,17912,4645,14274,2089,0
1,9,61,114785,64150,27096,17575,1508,0
1,9,57,457337,59224,24663,2298,7052,0
1,9,77,13766,20835,4990,11488,6368,0
1,9,66,259557,48332,2887,13253,10521,0
1,9,81,2199,12685,19390,18068,6222,0
1,9,84,445487,16510,28201,37705,3720,0
1,9,77,444491,40951,18589,18598,2658,0
1,9,66,98739,228549,86655,14784,3168,0
1,9,66,27819,8833,13556,16924,2775,0
1,9,74,172986,1202,9299,7142,677,0
1,9,53,81563,46543,30306,6659,371,0
1,9,60,165580,161884,5622,38505,2972,0
1,9,43,209979,253425,70472,54857,1523,0
1,9,17,2412305,270351,25363,28414,4633,0
1,9,20,152268,35488,2043,6556,262,0
1,9,20,1251511,182765,26015,50490,4785,0
1,9,20,18636,33030,24524,18599,2656,0
1,9,30,26412,36519,16670,16947,2641,0
1,9,27,319785,24206,1777,3147,132,0
1,9,17,364941,297902,59190,21414,3187,0
1,9,21,116580,141725,19201,18520,1773,0
1,9,17,710113,67548,10111,6053,1414,0
1,9,35,23679,24259,10247,17204,2446,0
1,9,57,62899,8892,1261,9441,584,0
1,9,64,13196,40583,3768,10669,3010,0
1,9,75,8478,3458,2557,4938,1836,0
1,9,69,139351,17507,6721,5899,1567,0
1,9,96,25648,25393,7540,66616,5454,0
1,9,84,57138,35101,23113,18841,2301,0
1,9,75,3324,7691,6999,2633,7134,0
1,9,66,75945,159821,2499,16609,3532,0
1,9,54,124063,4449,9941,11658,756,0
1,9,67,216041,6569,2564,3148,1169,0
1,9,57,84117,332642,23566,17787,2557,0
1,9,67,16324,16391,1741,9797,3313,0
1,9,70,436479,18175,6793,9891,4072,0
1,9,50,109190,80384,34539,4104,565,0
1,9,43,216134,144886,19207,7443,743,0
1,9,40,77043,63083,6974,26097,1009,0
1,9,20,123805,50520,13132,12305,616,0
1,9,21,1230587,455171,20218,47914,6951,0
1,9,35,941075,54219,13522,26296,1089,0
1,9,17,126746,306321,19390,20918,1824,0
1,9,34,220480,63685,64949,16992,5085,0
1,9,40,361042,248064,52829,79578,1990,0
1,9,41,9875,22446,46825,7702,843,0
1,9,48,117811,103604,58610,36725,2786,0
1,9,54,27310,28713,7954,30777,2146,0
1,9,50,62359,83884,19661,12570,618,0
1,9,43,76442,71860,33141,22417,3840,0
1,9,44,247961,174758,84972,45610,3537,0
1,9,35,667108,78885,9861,18713,1398,0
1,9,60,18619,15554,3337,11423,2383,0
1,9,77,30034,8193,9214,11904,3367,0
1,9,75,179394,31976,14906,10325,364,0
1,9,74,263980,40197,5593,6132,652,0
1,9,48,6984,49114,13332,23823,1077,0
1,9,30,1808444,278219,112087,83254,3692,0
1,9,38,23559,34621,2159,37400,3583,0
1,9,48,146187,47222,8306,5282,680,0
1,9,60,42209,43895,1629,26778,3107,0
1,9,69,27827,13190,2719,4762,1037,0
1,9,75,32402,8125,9018,14399,4954,0
1,9,54,63676,97566,19138,9052,540,0
1,9,41,35588,85921,19207,26550,5391,0
1,9,50,37910,26356,13465,13907,3162,0
1,9,40,4446,18400,14216,10279,2362,0
1,9,41,301783,124993,5579,11888,909,0
1,9,37,473001,205242,8735,11064,1223,0
1,9,13,109868,112546,31857,4953,790,0
1,9,16,117278,21859,16202,7856,2815,0
1,9,23,111731,33310,10301,8444,1240,0
1,9,38,6399,11572,10353,18633,4072,0
1,9,38,250772,367276,18326,45131,3239,0
1,9,30,59137,82520,58077,18547,1920,0
1,9,34,1605021,84147,45295,36362,2797,0
1,9,34,58271,222676,37363,39302,1631,0
1,9,41,595042,248865,130813,49600,3427,0
1,9,44,110094,41096,12405,11173,3492,0
1,9,37,104044,55440,26374,5790,550,0
1,9,30,54200,102630,1853,29123,3246,0
1,9,30,158220,43833,13865,6958,547,0
1,9,29,119083,86403,4471,17969,2386,0
1,9,41,98033,13042,15545,9906,428,0
1,9,50,32594,32534,2692,27179,2472,0
1,9,44,1053939,266280,71173,24311,1791,0
1,9,47,134393,83009,16392,23159,2066,0
1,9,35,543493,74963,97133,32634,1899,0
1,9,17,55336,21919,9669,2175,280,0
1,9,24,258502,77806,4425,5455,541,0
1,9,17,13570,76267,17626,22380,1446,0
1,9,27,97380,23014,17554,12280,812,0
1,9,41,179916,4744,750,4697,612,0
1,9,48,50797,37607,8695,13830,2854,0
1,9,61,145568,33860,13978,24916,2127,0
1,9,48,121768,158506,83182,30281,4348,0
1,9,38,994614,110309,15614,24057,3497,0
1,9,37,54273,62340,17390,5506,5628,0
1,9,27,262558,197276,31821,14185,2982,0
1,9,37,120809,63128,12353,5613,833,0
1,9,41,66713,52726,19699,6302,3388,0
1,9,38,1211546,314754,52166,40386,2874,0
1,9,48,790802,25814,8052,19589,1184,0
1,9,43,515586,296252,47590,69883,13410,0
1,9,41,122719,48080,23352,3291,960,0
1,9,48,74898,18858,11649,35007,1032,0
1,9,47,66759,32264,26856,15714,4140,0
1,9,54,237398,134267,67958,6171,7283,0
1,9,63,241776,75436,16966,32840,3325,0
1,9,61,1313041,188764,12743,30489,2721,0
1,9,53,2499508,194572,71593,81717,2316,0
1,9,60,18400,23148,14159,11992,1185,0
1,9,56,184737,57368,33980,53025,2054,0
1,9,54,263468,54202,3737,9892,1892,0
1,9,51,1353,42968,29566,73461,2143,0
1,9,40,503246,98599,35022,27789,4514,0
1,9,38,15293,3899,12399,13309,1660,0
1,9,51,666550,50425,6572,24437,2062,0
1,9,60,68681,16928,21218,6954,1532,0
1,9,70,17638,7887,2963,11085,2208,0
1,9,75,306962,63996,29304,14559,1427,0
1,9,70,4540,20609,8587,17300,2103,0
1,9,77,644944,44632,25855,30515,2327,0
2,0,41,53205,57329,12391,16770,9341,0
2,0,57,6462,8890,3962,2675,7799,0
2,0,67,17212,5253,4223,6320,10395,0
2,0,70,9290,14085,7690,2624,3274,0
2,0,87,4037,3585,3077,5564,3739,0
2,0,90,8917,10984,5993,6039,1533,0
2,0,88,3753,8804,2659,8594,3878,0
2,0,91,14200,8826,2499,4046,4813,0
2,0,80,22821,52217,4310,10528,3255,0
2,0,74,4938,6320,4886,9427,2370,0
2,0,69,5135,18759,8105,6472,7142,0
2,0,66,12569,20488,1941,4272,1991,0
2,0,69,32360,17895,3202,16439,3600,0
2,0,60,17270,11626,3593,5765,2660,0
2,0,54,10589,26880,10875,4153,2402,0
2,0,50,16215,30682,4521,3749,6704,0
2,0,40,20914,41786,13445,12452,2037,0
2,0,41,13326,17630,8539,7712,1520,0
2,0,41,27901,14832,13967,6865,3723,0
2,0,57,15800,9617,551,2904,1903,0
2,0,57,30334,48069,4970,4437,2915,0
2,0,61,5136,9117,9848,4182,1751,0
2,0,67,13483,15016,3219,8414,1597,0
2,0,64,7181,8814,1021,10129,2544,0
2,0,77,8757,8880,1611,2411,1018,0
2,0,75,9572,16980,1737,5018,1447,0
2,0,69,11147,13070,10068,7050,1097,0
2,0,57,1277,8406,910,4536,1714,0
2,0,57,11616,7544,2212,4988,987,0
2,0,56,10263,14240,6639,5871,1788,0
2,0,53,16216,7748,3349,4259,1710,0
2,0,51,24012,20853,5124,1241,1639,0
2,0,47,3566,16247,4145,3457,3184,0
2,0,43,13224,18470,3831,5108,1225,0
2,0,44,14882,2762,10562,4644,1963,0
2,0,38,15063,7468,11476,2757,2060,0
2,0,35,8384,23867,4601,3074,1708,0
2,0,27,8198,10922,6839,1611,1442,0
2,0,29,12650,14639,1509,4622,2152,0
2,0,40,4638,9370,6216,3406,2501,0
2,0,50,4656,13033,2393,2532,1505,0
2,0,63,4595,12758,5361,6647,1868,0
2,0,63,14452,20670,3440,3219,1995,0
2,0,64,5155,5094,5597,4282,2205,0
2,0,64,3299,8377,5029,7492,1019,0
2,0,53,12804,8007,9919,3226,1819,0
2,0,48,9279,17609,13853,3551,1525,0
2,0,44,2907,7237,1519,4207,1690,0
2,0,40,9727,7933,10370,6174,2900,0
2,0,44,7690,2297,5126,5182,3366,0
2,0,57,9148,8066,5117,3881,1914,0
2,0,61,9329,8111,3640,4030,4012,0
2,0,61,9210,15368,4944,5653,2146,0
2,0,60,14652,5998,5883,7303,2497,0
2,0,53,9350,11035,11967,4006,1666,0
2,0,50,6723,11568,4985,5940,2072,0
2,0,60,5651,5593,14411,2244,3780,0
2,0,63,8052,17125,11549,9772,4611,0
2,0,66,10899,14770,7701,4479,1698,0
2,0,64,13528,14185,6063,2463,2871,0
2,0,54,10110,17797,2855,9411,3971,0
2,0,61,7390,7532,6722,3901,2469,0
2,0,69,2953,10889,2457,3460,2277,0
2,0,74,5097,14515,6439,5218,3444,0
2,0,84,3067,10172,4372,5984,8366,0
2,0,80,16031,12658,2846,2059,3778,0
2,0,75,4634,11072,5156,2199,2887,0
2,0,64,26050,9056,5874,3231,3674,0
2,0,57,14651,8683,2085,5796,2132,0
2,0,34,460472,160528,11986,6543,2262,0
2,0,24,8311,8770,1495,2898,1951,0
2,0,29,4564,10018,10610,3381,1865,0
2,0,53,3945,12944,4452,4260,3976,0
2,0,70,11497,14904,4304,2984,1949,0
2,0,74,8209,13818,5189,4711,4840,0
2,0,69,20895,6864,9482,2938,2932,0
2,0,60,16514,38967,1518,6845,1506,0
2,0,56,30542,6738,9347,5558,1868,0
2,0,54,3237,10819,12914,7717,3698,0
2,0,60,21188,15879,2444,5414,2896,0
2,0,60,11774,17663,17580,9931,3426,0
2,0,51,9409,18425,1947,3958,2661,0
2,0,51,8615,6142,3526,4229,4643,0
2,0,40,9867,12323,1292,4397,1190,0
2,0,47,10220,13084,7076,2549,1406,0
2,0,50,12559,12321,5443,5379,3470,0
2,0,54,5116,5553,3688,3807,2342,0
2,0,66,26655,4135,8076,5125,1598,0
2,0,66,11014,9421,8724,5083,1111,0
2,0,66,18971,12986,6535,2431,3815,0
2,0,78,1409,2150,1614,7685,4499,0
2,0,77,1220,8660,4971,1962,2701,0
2,0,84,3399,13978,2348,4127,2147,0
2,0,90,7722,15917,10340,13994,1537,0
2,0,75,2943,7425,6419,5688,1896,0
2,0,57,43253,45141,3905,8075,2365,0
2,0,47,9691,7107,24008,7112,1886,0
2,0,51,8276,14933,2946,4475,2813,0
2,0,56,13551,4560,7510,4704,2379,0
2,0,81,10531,2522,11102,5511,3885,0
2,0,91,8643,10192,774,3472,857,0
2,0,88,15501,4776,7949,3914,1795,0
2,0,80,6498,16166,10558,6705,3954,0
2,0,75,4825,3278,10378,4860,2180,0
2,0,54,7818,37196,18537,4527,1611,0
2,0,54,13974,13643,4311,12097,2677,0
2,0,50,14095,10100,5520,19268,1994,0
2,0,54,11270,4308,1217,5658,1104,0
2,0,63,2986,12595,20951,2742,2665,0
2,0,63,5157,7464,2271,6950,1065,0
2,0,70,7772,9534,3846,8163,1897,0
2,0,57,9259,8254,4433,10592,2048,0
2,0,61,9825,7878,1376,5008,2380,0
2,0,54,3660,16611,2704,6416,2565,0
2,0,47,14523,23323,7301,4489,2895,0
2,0,43,8011,23264,3591,9172,3732,0
2,0,51,9662,1410,3616,4688,2714,0
2,0,56,4552,4769,3299,5624,1463,0
2,0,66,7031,12371,4085,5701,3610,0
2,0,69,23717,20899,5638,2947,2406,0
2,0,63,7366,11428,6694,1734,2797,0
2,0,57,5166,30909,5343,4215,3839,0
2,0,53,12167,7543,2399,7367,2640,0
2,0,48,32913,12047,12254,10827,1977,0
2,0,50,5004,7130,1124,2727,2356,0
2,0,54,6108,17935,3506,3918,5121,0
2,0,63,8081,8521,3452,5608,6523,0
2,0,75,7206,6717,4589,8469,4669,0
2,0,74,2931,8716,4914,2723,2644,0
2,0,77,18025,6367,6286,2012,2492,0
2,0,78,8676,7143,8957,5261,2332,0
2,0,74,8580,8986,8713,5818,2373,0
2,0,70,9500,8306,6204,5668,3496,0
2,0,67,6897,19332,4135,4532,1963,0
2,0,66,11729,7500,1813,8613,4133,0
2,0,69,2992,11836,8219,3831,2829,0
2,0,74,11111,2997,4184,3043,1579,0
2,0,87,2623,3609,1499,3862,4363,0
2,0,91,5355,2463,3301,6746,2917,0
2,0,90,9534,9284,5443,4198,4765,0
2,1,56,12621,7349,5681,3400,3846,1
2,1,54,16602,18387,12975,4599,1301,1
2,1,54,8845,19186,5893,18801,2184,1
2,1,50,3159,10727,10615,6760,2024,1
2,1,48,3899,15266,23868,7475,4230,1
2,1,53,9562,10923,7193,6119,6351,1
2,1,66,18249,17136,10212,6467,5253,1
2,1,70,13116,15193,2781,7724,3823,1
2,1,80,13391,8065,2021,8919,2429,1
2,1,80,3131,12918,11728,5994,1322,1
2,1,53,240442,93442,28269,10657,2828,1
2,1,43,838248,248015,25152,10393,3884,1
2,1,35,12024,12501,2020,6114,3750,1
2,1,37,10657,6223,7777,4347,1649,1
2,1,51,39981,22788,2586,13184,3977,1
2,1,60,19377,22588,856,4426,3643,1
2,1,56,37448,24927,3549,6282,2263,1
2,1,54,26235,16410,14621,4057,5659,1
2,1,44,409100,53776,17571,11679,6397,1
2,1,41,237102,53919,15449,9312,3683,1
2,1,43,7678,4734,8755,3331,2110,1
2,1,35,15512,10312,10060,6474,789,1
2,1,47,10174,10859,4348,2996,3210,1
2,1,56,7576,6987,2178,5171,1375,1
2,1,60,14602,11048,4975,4144,1520,1
2,1,66,2661,7393,8153,2221,2478,1
2,1,66,13952,3248,2742,1859,2398,1
2,1,56,12749,28665,8321,2908,2535,1
2,1,53,6822,10510,4799,2748,1870,1
2,1,61,25692,10121,2464,842,2048,1
2,1,57,10878,7380,4146,6994,1898,1
2,1,69,3074,15732,1309,2950,6530,1
2,1,78,4468,9442,1178,790,1433,1
2,1,66,7969,10205,11003,3297,2216,1
2,1,74,9904,4399,2477,8204,3340,1
2,1,64,10539,11265,5672,2964,1955,1
2,1,47,42753,13893,1036,1226,2795,1
2,1,47,32937,11106,12571,1517,1349,1
2,1,48,7688,6185,6536,3160,2185,1
2,1,54,14733,9067,5054,3383,1665,1
2,1,67,9298,7050,10137,4738,3068,1
2,1,75,34968,17130,3171,5596,2515,1
2,1,66,18021,14589,1997,2415,1842,1
2,1,63,5507,10582,1635,8349,1327,1
2,1,60,22958,22072,6659,3023,1365,1
2,1,51,4516,13275,6048,12945,3378,1
2,1,47,31192,13315,6095,17894,1778,1
2,1,47,8629,10708,16752,13532,2054,1
2,1,38,8300,32004,1228,3717,2465,1
2,1,37,15906,29753,12069,4331,1652,1
2,1,44,11226,15439,3460,2744,2127,1
2,1,37,9754,58851,13898,10572,2159,1
2,1,43,5042,14537,6608,7984,2316,1
2,1,37,919425,20058,2147,1678,312,1
2,1,27,37028,9440,16410,3599,1135,1
2,1,37,6910,7746,11177,5049,2194,1
2,1,48,13620,14695,4101,6115,1503,1
2,1,64,7824,12063,12988,17839,1683,1
2,1,66,19635,6506,17785,20822,2016,1
2,1,69,11073,20958,2503,8326,3043,1
2,1,60,14616,20987,26134,13505,1512,1
2,1,43,757964,181902,30441,35046,1639,1
2,1,38,19492,8334,10845,4830,1425,1
2,1,44,17072,5850,3256,9510,1405,1
2,1,48,2174,7489,6628,2895,4317,1
2,1,70,10224,13894,12549,5871,1385,1
2,1,77,10585,8044,8455,5553,2762,1
2,1,61,11193,11996,2169,2354,1891,1
2,1,50,12212,35328,6857,4041,2865,1
2,1,37,25450,16297,14288,5656,1314,1
2,1,21,14238,20473,29903,6655,3316,1
2,1,41,11515,30040,20048,3611,1649,1
2,1,44,16901,15564,2052,4067,1950,1
2,1,54,3541,17056,5746,4371,2056,1
2,1,67,14967,9915,7282,6695,2297,1
2,1,56,11417,10126,1686,3457,3610,1
2,1,60,37340,14944,1864,6663,3139,1
2,1,57,7799,14523,1862,3693,4073,1
2,1,41,11339,4933,12785,6847,3959,1
2,1,44,16554,24000,4953,4538,2197,1
2,1,53,11710,8039,1805,4698,1517,1
2,1,56,13361,6752,4525,4253,2653,1
2,1,70,6889,5060,7292,5901,1319,1
2,1,67,11414,4259,7893,1957,2198,1
2,1,64,9168,10288,12458,2974,2540,1
2,1,69,10964,4904,7138,3269,2589,1
2,1,66,11529,3520,3611,4784,2817,1
2,1,80,7180,16820,2538,7397,3193,1
2,1,69,6867,12656,10568,5949,3118,1
2,1,69,9542,17716,10140,5046,2122,1
2,1,69,17693,12898,4584,3647,1794,1
2,1,56,20075,13459,4536,2905,738,1
2,1,64,17367,17828,1085,6353,2118,1
2,1,61,18120,24263,9107,1188,4355,1
2,1,57,7360,8067,6934,7353,2509,1
2,1,61,6394,12741,5237,5418,4208,1
2,1,47,8345,21382,6476,4522,1527,1
2,1,51,48518,6230,1489,2771,1605,1
2,1,47,10800,7935,17376,3363,879,1
2,1,44,16803,13896,12333,9258,2905,1
2,1,63,14870,3400,7788,16179,2151,1
2,1,54,24946,15330,19524,4246,3024,1
2,1,69,6622,6941,8628,10270,1337,1
2,1,70,14991,14464,8412,6462,3358,1
2,1,61,27316,51639,5087,11169,3817,1
2,1,64,10811,8718,14148,9144,2317,1
2,1,56,47805,35319,3748,6447,2774,1
2,1,54,19383,14141,4096,8663,2168,1
2,1,51,12448,19548,12995,5001,2053,1
2,1,47,17353,11805,4154,11581,1570,1
2,1,50,4152,11509,2578,7668,2180,1
2,1,50,25088,15354,7457,4297,1650,1
2,1,50,16397,7986,2542,7677,2124,1
2,1,54,20336,13834,4632,3037,1354,1
2,1,48,4886,7031,12716,11503,2891,1
2,1,50,8388,12421,4271,3636,2347,1
2,1,51,6469,5863,6554,2859,2477,1
2,1,51,36163,15914,10183,5550,2560,1
2,1,57,23606,11364,5084,6809,1610,1
2,1,61,12837,18088,5442,3439,2298,1
2,1,61,12758,9872,9333,7089,4089,1
2,1,57,9428,25651,14553,4036,1881,1
2,1,63,25090,5157,2166,3063,1209,1
2,1,54,25869,30901,1415,5606,1853,1
2,1,61,36059,7634,7362,3172,1485,1
2,1,74,2079,4790,7930,7214,3410,1
2,1,69,15870,5926,7994,9068,3415,1
2,1,80,4159,5421,1788,3701,3544,1
2,1,78,10666,10294,917,2490,2636,1
2,1,67,25577,14989,5950,4128,3006,1
2,1,61,8240,28713,4525,3777,1591,1
2,1,63,4908,12314,1958,5629,3431,1
2,1,60,17011,19895,17553,6557,2806,1
2,1,66,5776,12093,5519,1851,2699,1
2,1,70,18104,17645,9199,2399,2269,1
2,1,78,15552,11079,6492,5027,2808,1
2,1,77,10970,15719,9616,5333,1331,1
2,1,75,15079,8269,4596,8900,2491,1
2,1,70,6005,16913,3435,5513,1870,1
2,1,56,8434,11923,12467,3883,4414,1
2,1,61,13695,12479,8095,6868,2037,1
2,1,63,9478,9009,7206,2377,2450,1
2,2,80,8166,15383,2148,5249,2066,0
2,2,66,2828,15024,19166,5388,2297,0
2,2,70,10604,11392,4094,8431,1247,0
2,2,54,166120,103307,13204,4980,1117,0
2,2,38,832981,228464,30777,8434,2274,0
2,2,40,11146,9322,2673,9698,2423,0
2,2,30,12096,3519,5615,3130,1268,0
2,2,34,162463,39812,5381,767,399,0
2,2,23,367017,165192,9048,4251,1070,0
2,2,21,4179,3632,12218,5153,2827,0
2,2,17,3463,8778,6269,5532,1176,0
2,2,35,7226,4914,1422,6184,1384,0
2,2,57,6212,7458,7675,4388,1098,0
2,2,61,2417,13712,1264,5030,3286,0
2,2,66,7400,14051,1998,8779,2814,0
2,2,56,3272,18690,11319,2983,1979,0
2,2,61,4706,4642,2160,2083,1607,0
2,2,61,13201,8280,6074,13238,2055,0
2,2,64,7908,5450,7726,1259,1800,0
2,2,77,11839,6367,5390,4091,1013,0
2,2,64,9023,31190,5970,4327,1912,0
2,2,64,17405,10314,10672,8370,1424,0
2,2,57,13796,17434,6474,5580,1852,0
2,2,63,6855,10130,5405,2465,2313,0
2,2,60,9064,9152,2253,4471,1000,0
2,2,64,5767,9638,3261,5742,2297,0
2,2,66,6418,3526,650,3289,1943,0
2,2,67,8186,3527,13869,3707,2942,0
2,2,75,11581,8833,10833,8427,1838,0
2,2,78,21519,1523,4994,6843,3636,0
2,2,75,4320,1392,3522,6147,2791,0
2,2,75,6214,7204,5289,2091,2199,0
2,2,67,8242,6921,5766,4955,1500,0
2,2,64,6135,6679,5804,3863,2287,0
2,2,67,1459,7376,3334,7931,1813,0
2,2,67,24005,4971,10702,3116,4654,0
2,2,77,6128,9314,7085,2516,1764,0
2,2,74,3551,10083,7917,1841,1904,0
2,2,63,32950,23217,5988,14547,3693,0
2,2,54,166571,70295,16802,10264,3364,0
2,2,57,7834,10465,6553,5948,2288,0
2,2,57,9946,12442,7414,7429,3057,0
2,2,66,4783,11927,5644,10531,1766,0
2,2,70,5436,7997,1095,10406,2290,0
2,2,66,6561,2801,1884,6136,1802,0
2,2,67,7392,5314,7230,10777,1741,0
2,2,66,20737,12531,8689,6973,1231,0
2,2,74,17640,7967,645,2258,1303,0
2,2,74,12095,15253,1726,7989,2189,0
2,2,78,11473,2176,162,5461,4466,0
2,2,78,3460,8251,11087,13017,2065,0
2,2,74,7174,7087,6888,4994,4891,0
2,2,80,18745,8057,3216,3721,1676,0
2,2,70,22305,7207,11640,10315,1719,0
2,2,67,6721,26387,896,3208,3398,0
2,2,66,4940,13136,15645,3418,2044,0
2,2,60,9281,9541,1660,2289,2066,0
2,2,63,6330,10763,2714,5793,2280,0
2,2,66,9856,14168,3694,3601,1811,0
2,2,69,23178,9518,8420,5295,2525,0
2,2,77,7438,5121,6365,2487,3571,0
2,2,87,6181,6332,3842,4275,1795,0
2,2,90,5913,7875,689,2931,1156,0
2,2,100,17205,15477,1099,7816,2125,0
2,2,96,12082,16315,5440,3682,1599,0
2,2,84,24318,15725,27233,14293,2546,0
2,2,74,9067,24021,4619,4730,1065,0
2,2,74,13606,5269,2722,3100,2690,0
2,2,66,22333,13677,12243,6403,3111,0
2,2,74,12815,12007,5911,5435,1663,0
2,2,78,3588,5629,3321,6356,1521,0
2,2,70,3339,8121,2855,4107,2050,0
2,2,75,5901,8679,18327,7074,5386,0
2,2,66,3214,7739,10530,4227,2079,0
2,2,64,18368,12431,8050,5092,3258,0
2,2,69,9626,4282,7480,1219,2117,0
2,2,61,9968,26479,10177,6310,6308,0
2,2,69,2331,7832,1075,5287,3817,0
2,2,64,20425,28232,6447,4353,1836,0
2,2,61,7158,5991,7159,4126,3464,0
2,2,66,6425,7090,3643,5164,1066,0
2,2,56,7838,16670,5653,5355,4078,0
2,2,64,13682,5974,5975,1048,1293,0
2,2,56,4662,8112,16572,10204,5663,0
2,2,57,15915,2145,9976,4254,3021,0
2,2,57,33700,6285,10147,9938,1136,0
2,2,54,9882,12528,8025,7669,3776,0
2,2,51,21870,20299,9532,9782,1839,0
2,2,44,21277,22023,9148,7391,3351,0
2,2,51,18295,11120,10044,3177,2561,0
2,2,53,14307,8122,12539,1230,1672,0
2,2,61,14741,8842,8327,6532,2626,0
2,2,69,10550,5359,4148,3113,1178,0
2,2,63,17298,15273,2397,1892,1416,0
2,2,63,15885,5833,5682,7034,1224,0
2,2,57,23688,18393,6291,9271,1889,0
2,2,57,18461,4367,1380,9021,1642,0
2,2,57,3722,12615,7093,1567,1709,0
2,2,54,7107,7498,8997,5645,2142,0
2,2,53,5366,11552,6743,5946,1341,0
2,2,48,8498,8797,3093,2827,989,0
2,2,50,4933,8605,3907,2978,692,0
2,2,51,16227,9261,1482,8532,2784,0
2,2,54,3147,23450,11883,12308,976,0
2,2,51,28256,11841,10981,1420,947,0
2,2,53,11447,7034,9364,7564,2774,0
2,2,54,8257,25461,5116,2622,2304,0
2,2,63,9540,7354,3218,7054,2308,0
2,2,66,17445,9497,4687,5907,1934,0
2,2,63,11025,17663,9541,4099,1515,0
2,2,53,22500,10284,15169,874,1057,0
2,2,43,19147,21821,1815,8525,1247,0
2,2,44,7612,23559,2502,4273,642,0
2,2,26,396065,223306,7246,17549,1206,0
2,2,29,8810,33772,2168,34011,1027,0
2,2,24,3024,3586,2384,3010,909,0
2,2,20,7487,6654,865,4210,1530,0
