K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,Col15
11582.22375,-4276.433444,110.851252,13788.856479,36696.96046,-74.478185,38984.999577,-32200.556564,36696.96046,-3223.346553,-9540.135848,-11445.391736,0
4477.351338,-12988.649006,114.315353,18827.392278,38500.025351,-67.549981,27615.818076,-25352.02767,38500.025351,-7387.196694,-31767.543862,-8021.12729,0
3824.368183,-6224.990602,98.726896,10369.788185,19731.5228,-74.478185,7498.047946,-13348.915574,19731.5228,-2445.65574,-15713.164926,-19295.045996,0
20143.750892,-13366.236082,109.119201,24591.657366,28244.552519,-90.066642,41629.84116,-14665.274188,28244.552519,-5187.492169,-24279.888221,-9593.829423,0
3471.029818,-10764.695769,110.851252,19662.240768,25835.269846,-107.38715,28523.412699,-14873.120285,25835.269846,-3190.437588,-22857.874507,-11727.716018,0
19049.094782,-9971.416499,114.315353,36476.990007,58607.403176,-96.994845,62376.345733,-48417.748275,58607.403176,-2100.97763,-61737.218985,-23171.375704,0
4182.9027,-11036.627746,119.511506,9372.12692,17000.078676,-109.119201,6514.243087,-5727.892021,17000.078676,-2535.722382,-10355.931778,-10388.840744,0
3902.310469,-10581.098383,105.655099,26902.213143,69032.616986,-96.994845,59508.069596,-58219.423795,69032.616986,-3013.768405,-38808.330394,-30622.658278,0
10851.298309,-4337.055222,109.119201,35328.640322,32358.173187,-76.210236,47013.05507,-27880.821849,32358.173187,-3800.119472,-34571.734119,-16813.017189,0
13731.698802,-8667.182241,116.047404,21208.962139,22196.231099,-86.60254,20046.756047,-13329.863015,22196.231099,-2232.613491,-34996.086567,-10828.781649,0
7660.860722,-11800.462152,103.923048,8457.604093,47272.862691,-74.478185,37194.059042,-35307.855712,47272.862691,-2490.689061,-19277.725488,-12328.737648,0
5357.233148,-12652.631149,96.994845,21144.876259,47030.375578,-84.87049,52941.864984,-34209.7355,47030.375578,-4143.065532,-21446.253099,-9465.657663,0
7279.809544,-18183.069378,96.994845,20739.57637,31081.651742,-107.38715,21922.567071,-12694.200369,31081.651742,-12108.767196,-22301.886198,-10108.248513,0
5092.229374,-10520.476605,81.406388,11258.330249,36407.707975,-109.119201,16267.421185,-25689.777578,36407.707975,-10757.767566,-21241.871104,-21948.547834,0
7018.269872,-9985.272906,86.60254,33037.137104,17453.875988,-124.707658,41629.84116,-7137.781378,17453.875988,-3110.76325,-35725.279957,-6216.330348,0
14862.72798,-13691.861634,105.655099,12697.66447,27068.490021,-129.903811,26041.383892,-13087.375902,27068.490021,-2895.98895,-17027.791489,-5268.898557,0
41309.411761,-13362.77198,135.099963,27146.432307,23720.43581,-121.243557,-1085.995856,-10129.033123,23720.43581,-10506.620199,-39217.094385,-15960.848192,0
4913.828141,-8154.495202,119.511506,166773.976108,76463.114951,-98.726896,215106.853894,-68145.806973,76463.114951,-6772.318658,-163625.10774,-12531.387593,0
5423.051078,-10328.218966,105.655099,13534.24501,28637.728052,-96.994845,25535.625056,-18034.113008,28637.728052,-2861.347934,-12694.200369,-14961.454876,0
6805.227623,-11344.93279,110.851252,15921.011023,27962.228237,-91.798693,21835.964531,-16428.50191,27962.228237,-3978.520705,-22229.140064,-15158.908668,0
8076.552916,-10636.524009,81.406388,6115.871402,32623.176961,-98.726896,27153.36051,-21723.381229,32623.176961,-3432.924701,-6612.969983,-8379.661807,0
17446.947785,-7051.178838,105.655099,49928.096579,16806.088986,-112.583302,43155.777921,-9559.188407,16806.088986,-11518.13787,-48597.881559,-10830.5137,0
7737.070957,-8277.470809,105.655099,18030.648907,38771.957327,-103.923048,31015.833811,-30219.09044,38771.957327,-5012.555037,-19447.466467,-17817.606657,0
7461.674879,-6900.490417,105.655099,16837.2659,13217.279713,-107.38715,16594.778787,-6055.249623,13217.279713,-4238.328326,-11388.23406,-17748.324625,0
3041.481218,-17713.683609,103.923048,12250.795362,28554.589614,-119.511506,22826.697593,-10570.706079,28554.589614,-4742.355111,-15065.377924,-11407.286619,0
8131.978542,-16007.613564,83.138439,20133.358587,52671.665058,-124.707658,55193.531034,-36291.660571,52671.665058,-4598.594894,-26697.831148,-7520.564606,0
47614.0767,-18358.006509,64.08588,1665164.201533,437251.030218,-103.923048,2080757.668453,-418605.503275,437251.030218,-1325.018868,-1680737.070344,-18195.193734,0
1939.896904,-1101.584314,58.889727,155455.024081,6910.882722,-90.066642,160654.640605,-5537.366432,6910.882722,-206.114046,-155678.458635,-1870.614872,0
8015.931137,-7217.455715,60.621778,42895.9703,26573.12349,-67.549981,45559.864442,-19203.247304,26573.12349,-5873.384288,-50426.927212,-32482.880845,0
10058.01904,-12661.291403,64.08588,25861.250608,39378.17511,-67.549981,50570.687429,-26557.535032,39378.17511,-3528.187495,-28585.766528,-12799.855468,0
2797.262054,-6011.948353,88.334591,8144.102897,13709.182142,-96.994845,-155.884573,-7465.138981,13709.182142,-1889.667431,-16383.468589,-18934.779428,0
710.140831,-3834.760488,86.60254,6550.616154,26216.321023,-90.066642,14793.445947,-22199.695201,26216.321023,-3460.637514,-7461.674879,-15649.079046,0
25972.101859,-7802.888888,96.994845,9820.728079,23316.867971,-90.066642,17805.482302,-15290.544529,23316.867971,-2346.928844,-7172.422394,-24402.863828,0
2961.806881,-12834.496484,93.530744,17873.032283,35624.82101,-90.066642,35453.34798,-22604.99509,35624.82101,-3744.693846,-24598.585569,-10265.865136,0
2698.535158,-5774.657392,105.655099,24977.904696,10589.758637,-96.994845,15754.734146,-4640.164113,10589.758637,-2365.981403,-28390.044787,-9540.135848,0
15919.278972,-8312.111826,129.903811,55616.151431,24993.493153,-98.726896,51992.701142,-16334.971166,24993.493153,-4778.728178,-61449.698551,-15323.453495,0
9219.706449,-10496.227894,110.851252,9150.424416,20680.686642,-112.583302,14531.906276,-9971.416499,20680.686642,-4898.239684,-2395.426267,-31284.301686,0
6060.445776,-6398.195683,114.315353,14460.892192,25953.049301,-103.923048,18474.053914,-19348.739571,25953.049301,-3994.109162,-5080.105019,-20372.381599,0
23069.184706,-8107.72983,98.726896,79655.284589,65539.070508,-86.60254,130728.266752,-57292.776613,65539.070508,-3943.879689,-78884.52198,-14679.130594,0
18742.521789,-4851.474312,96.994845,26483.056848,21588.281266,-84.87049,29081.133059,-16598.242889,21588.281266,-3557.632359,-11632.453224,-15820.552076,0
17680.774644,-19612.011294,110.851252,27749.185988,61626.367733,-76.210236,47208.776811,-41818.634698,61626.367733,-6855.457096,-55162.354119,-19357.399825,0
10756.035515,-7641.808163,129.903811,14594.260105,11592.616055,-81.406388,7186.278801,-3763.746405,11592.616055,-3102.102996,-20905.853247,-12184.977431,0
2312.287828,-10106.516462,140.296115,10104.784411,18214.246292,-98.726896,2662.162091,-7842.726057,18214.246292,-2256.862202,-19123.572966,-11071.268762,0
7449.550523,-11717.323713,140.296115,10664.236822,15157.176617,-119.511506,4991.770427,-3212.954248,15157.176617,-3865.937402,-10657.308619,-11942.490318,0
15432.572695,-5921.881711,155.884573,17952.70662,12881.261856,-114.315353,14734.55622,-6753.266099,12881.261856,-2589.415957,-15074.038178,-9803.407571,0
13994.970525,-16089.019952,145.492268,40701.461927,35219.521121,-119.511506,53544.618665,-18882.817904,35219.521121,-2185.848119,-42622.306273,-11374.377653,0
5487.136958,-5088.765273,145.492268,11675.754494,9044.769317,-119.511506,1759.76362,-3687.536169,9044.769317,-6561.008459,-12721.913182,-10234.688222,0
14358.701195,-8523.422024,140.296115,13504.800147,25445.558414,-107.38715,26155.699245,-16710.826191,25445.558414,-1848.098212,-978.608706,-12368.574817,0
19426.681858,-14237.457638,121.243557,31551.037511,47170.671693,-109.119201,55917.528272,-32716.707704,47170.671693,-5909.757355,-35171.023698,-12855.281094,0
19196.3191,-12768.678553,129.903811,11019.307238,21544.979995,-109.119201,13090.840004,-8495.709211,21544.979995,-3135.011962,-8694.895054,-11627.257071,0
4541.437217,-18938.24353,91.798693,9722.001183,59946.27845,-112.583302,59722.843896,-40774.208061,59946.27845,-2972.199186,-5677.662547,-10939.632901,0
11318.952027,-16137.517374,64.08588,256717.642495,209692.463069,-98.726896,443306.279842,-193300.334226,209692.463069,-7364.680034,-257095.229571,-20883.336587,0
20510.945663,-15141.58816,65.817931,14916.421555,43408.657339,-98.726896,30115.167391,-28002.065406,43408.657339,-4891.311481,-20505.749511,-14888.708742,0
3945.61174,-5345.108792,50.229473,21333.669797,24240.051052,-86.60254,26228.445379,-18707.880773,24240.051052,-2559.971094,-21307.689035,-10714.466296,0
11308.559723,-12197.101787,81.406388,83538.5425,30118.631493,-84.87049,98141.462858,-17760.448981,30118.631493,-6145.316265,-88166.582258,-6876.241706,0
4733.694857,-12756.554198,109.119201,27459.933503,29528.002167,-107.38715,38188.256205,-16509.908298,29528.002167,-3517.79519,-34445.29441,-9022.252657,0
19954.957354,-9780.89091,103.923048,7688.573535,50977.719368,-102.190998,42646.554984,-40968.197751,50977.719368,-5149.387051,-9907.330619,-6744.605845,0
7924.132445,-6108.943198,76.210236,201004.496218,236010.97509,-74.478185,404127.290574,-229765.199878,236010.97509,-3665.019509,-218056.536419,-24241.783103,0
3141.940165,-11603.00836,71.014083,11029.699543,26600.836303,-76.210236,23730.828115,-14862.72798,26600.836303,-2137.350697,-16076.895596,-6644.146898,0
166212.791647,-21148.34036,93.530744,2281356.864783,132756.498248,-12.124356,2368574.283198,-110963.834987,132756.498248,-7752.659415,-2270664.915148,-25369.348178,0
49015.305803,-68542.446608,88.334591,3369419.057742,128478.332753,-50.229473,3440100.587097,-59934.154094,128478.332753,-3391.355481,-3330532.785061,-64413.237483,0
51944.203719,-40564.629913,129.903811,1076493.825615,72456.881433,-91.798693,1023354.506839,-33788.847154,72456.881433,-3904.04252,-1067766.021596,-92675.11051,0
35720.083804,-6732.481489,129.903811,479369.309706,30511.807026,-91.798693,468933.70359,-23510.857662,30511.807026,-17287.59911,-469463.711138,-20760.36098,0
601127.285326,-160807.061076,152.420471,1106182.908508,482954.654878,-96.994845,1029704.2051,-321473.826037,482954.654878,-18621.278232,-960077.494686,-309342.542181,0
7498.047946,-30591.481363,110.851252,153998.369352,93754.178163,-135.099963,233648.457789,-62691.57898,93754.178163,-682.428018,-157375.868427,-4392.480848,0
219795.51543,-143919.565703,116.047404,3846954.125643,958296.946456,-93.530744,4285140.463297,-814836.374218,958296.946456,-9339.217954,-4180832.899564,-179630.989253,0
42187.56152,-29694.279045,91.798693,763131.19351,225459.32157,-81.406388,924523.687759,-195565.856683,225459.32157,-1371.78424,-772460.01916,-32520.985963,0
372810.079923,-300154.012647,69.282032,2802255.556702,1329577.625516,-81.406388,3545260.319828,-1028910.92583,1329577.625516,-14725.895966,-3056532.739609,-206858.827948,0
149640.52952,-37620.14354,105.655099,4062894.095975,147532.623687,-51.961524,4140325.427327,-109806.825047,147532.623687,-2165.063509,-4027279.66727,-70212.143586,0
67640.048137,-50466.76438,105.655099,3491535.567879,199026.494196,-51.961524,3588035.046572,-147899.818458,199026.494196,-6115.871402,-3532443.143852,-70549.893494,0
23304.743616,-7771.711974,114.315353,354749.986152,39230.950791,-58.889727,365746.776729,-31488.683682,39230.950791,-989.001011,-366113.971501,-14526.710123,0
225481.838231,-98053.128267,140.296115,4576767.589818,319009.117738,-64.08588,4598570.645384,-220568.01009,319009.117738,-25828.341642,-4690452.476624,-93189.5296,0
42038.605151,-47090.997356,128.17176,1152898.050839,410305.515805,-51.961524,1458199.718486,-363256.087668,410305.515805,-3656.359255,-1192549.889977,-47584.631836,0
275292.155355,-120807.079726,128.17176,510341.842247,607037.042681,-51.961524,914718.548138,-485689.563103,607037.042681,-8724.339918,-476980.811642,-143848.551619,0
10624.399654,-23039.739842,109.119201,1507644.572889,63424.236472,-76.210236,1546918.824951,-40190.506939,63424.236472,-827.920286,-1521769.447225,-6460.549512,0
20677.222541,-26058.7044,109.119201,882512.795422,185090.413398,-74.478185,890237.742023,-158351.013031,185090.413398,-3632.110543,-995925.75025,-29550.518828,0
23199.088517,-69195.429762,109.119201,2786266.995697,201470.417886,-74.478185,2840662.051309,-132436.068848,201470.417886,-7248.63263,-2853629.915705,-105010.776361,0
103878.015133,-30811.451816,103.923048,3387714.710422,145015.953864,-69.282032,3437486.922429,-113915.249563,145015.953864,-6188.617535,-3390778.708301,-65175.339838,0
39767.886542,-47898.133033,109.119201,971337.556986,182327.79236,-88.334591,1097746.089024,-134211.420926,182327.79236,-4908.631989,-980389.254507,-28951.229249,0
44525.83011,-198030.564982,103.923048,3710683.296306,714626.842695,-81.406388,4171103.970178,-516227.350891,714626.842695,-11176.923861,-3783666.721185,-94183.726763,0
15389.271425,-181631.507936,69.282032,190589.674712,344541.278692,-129.903811,484167.090443,-162909.770757,344541.278692,-1931.23665,-220834.745914,-17467.732394,0
402954.692178,-173696.983186,39.837169,2936210.634109,2614908.281101,-114.315353,5242935.115019,-2440733.251892,2614908.281101,-8376.197705,-3016822.010744,-125653.357886,0
8109.461881,-21473.965912,39.837169,1358310.616362,45208.258128,-114.315353,1375913.44872,-23299.547463,45208.258128,-782.886965,-1374986.801538,-16549.745466,0
16418.109605,-62778.18152,50.229473,3328717.595815,148674.045169,-119.511506,3372197.267237,-85390.104813,148674.045169,-5462.888247,-3382203.324753,-27686.832159,0
15184.88943,-63787.967141,41.569219,1808489.673809,182320.864157,-133.367912,1933427.694711,-118408.189358,182320.864157,-3654.627204,-1778828.303729,-38766.761175,0
36045.709356,-93589.633336,60.621778,495132.704106,131848.903625,-133.367912,580585.162748,-37976.946007,131848.903625,-1373.51629,-458678.230759,-39052.549558,0
121749.315366,-123865.881452,60.621778,2863899.244943,734962.851227,-150.68842,3440393.303684,-610774.808324,734962.851227,-12013.504401,-2833699.207063,-108558.016415,0
630501.134971,-412389.172926,45.033321,2981403.30378,3668319.065604,-116.047404,5172541.106098,-3255405.081283,3668319.065604,-69604.193753,-2187671.968652,-1119192.342124,0
15437.768848,-46829.457684,51.961524,958180.899052,200240.661812,-98.726896,1092023.393156,-153485.682313,200240.661812,-1437.60217,-959949.322926,-29670.030334,0
42244.719197,-40147.205669,64.08588,1902685.524927,245405.61867,-51.961524,2020586.223399,-205050.566905,245405.61867,-1678.357233,-1967874.721172,-29980.067428,0
165656.803338,-110891.088853,41.569219,2505754.439208,2442894.8513,-27.712813,4749873.943679,-2331875.590687,2442894.8513,-15217.798395,-2442027.093845,-158513.825807,0
153899.642456,-215830.851131,46.765372,2127762.063269,616688.029781,-58.889727,2580365.991846,-400524.624895,616688.029781,-8275.738759,-2126731.493039,-83741.192444,0
566.380614,-14121.410234,46.765372,40360.247918,40405.281239,-58.889727,74895.60897,-26289.067157,40405.281239,-103.923048,-45000.412031,-971.680503,0
5847.403526,-50898.045031,27.712813,889007.98595,164749.208714,-69.282032,1016334.504916,-113593.088113,164749.208714,-5369.357503,-875430.43967,-38013.319074,0
101085.949231,-17519.693919,5.196152,2020600.079805,568261.621252,-45.033321,2546157.988396,-550643.200437,568261.621252,-2670.822345,-1982730.520948,-53447.62382,0
46011.929703,-17871.300232,51.961524,892785.588761,50799.318135,-81.406388,915750.850419,-32453.435981,50799.318135,-4293.753952,-886702.626325,-22000.509358,0
149489.8411,-106399.881109,64.08588,2557948.058244,373811.20529,-69.282032,2622797.77253,-267499.658772,373811.20529,-6479.602071,-2515959.682566,-168651.519184,0
179417.947004,-55959.097491,109.119201,629813.510801,199319.210783,-51.961524,800087.961591,-143022.363384,199319.210783,-1191.650956,-641750.804966,-18257.547563,0
16615.563397,-45819.672063,119.511506,1974889.526942,139582.51048,-103.923048,2061227.063547,-93535.939761,139582.51048,-3285.700382,-1993150.538607,-39414.548177,0
200003.370852,-169863.954749,98.726896,5534406.356968,671431.227605,-98.726896,5943922.057604,-501127.331951,671431.227605,-12167.656923,-5356384.442915,-215221.169247,0
6088.158589,-20621.796915,76.210236,166600.771028,37123.044959,-129.903811,194911.141477,-16402.521148,37123.044959,-498.830633,-160857.29055,-6476.13797,0
60356.774491,-49616.327434,58.889727,641437.30377,201103.223114,-135.099963,783224.714929,-151067.739385,201103.223114,-2563.435195,-598371.592491,-57999.453342,0
40502.276084,-48319.021379,45.033321,1023103.359472,356497.625417,-116.047404,1328458.720694,-307965.561789,356497.625417,-2762.621038,-1005143.724648,-28187.394842,0
29413.686814,-23848.607569,51.961524,564884.122177,263917.777702,-91.798693,639388.287665,-240173.093181,263917.777702,-2346.928844,-689917.405874,-51015.824486,0
17247.761942,-32262.910393,65.817931,2267129.79945,173913.489537,-60.621778,2337574.037844,-141634.990687,173913.489537,-2497.617265,-2268867.04641,-44673.054429,0
27828.860325,-39844.096777,69.282032,709667.981233,196823.325569,-51.961524,816656.759616,-156440.56099,196823.325569,-3332.465754,-750199.702181,-56343.61277,0
115226.412024,-87096.174859,81.406388,2573791.12698,406119.149003,-64.08588,2830602.300219,-318967.548519,406119.149003,-13970.721814,-2502589.982383,-138160.496767,0
37022.586012,-10161.942088,91.798693,1061189.42468,78572.752835,-65.817931,1052558.615506,-68261.854377,78572.752835,-1392.568849,-1060271.437752,-37244.288515,0
338269.522718,-58144.94561,105.655099,3003665.352809,706486.203899,-41.569219,3299206.914156,-648308.349324,706486.203899,-16703.897988,-3166410.578739,-109489.85975,0
